id,firstName,lastName,birthDate,party,represents,profileText
G000586,Jesús,García,1956-04-12,Democrat,IL,"A Representative from Illinois; born in Durango, Mexico, April 12, 1956; graduated from St. Rita High School, Chicago, Ill., 1974; B.A., University of Illinois, Chicago, Ill., 1999; M.A., University of Illinois, Chicago, Ill., 2002; member of the Cook County, Ill., Democratic party, 1984-2000; member of the Chicago, Ill., city council, 1986-1993; member of the Illinois state senate, 1993-1998; member of the Cook County, Ill., board of commissioners, 2011-2019; unsuccessful candidate for election as Chicago, Ill., Mayor in 2015; elected as a Democrat to the One Hundred Sixteenth and to the succeeding Congress (January 3, 2019-present)."
P000609,Gary,Palmer,1954-05-14,Republican,AL,"A Representative from Alabama; born in Haleyville, Winston County, Ala., May 14, 1954; graduated from Hackleburg High School, Hackleburg, Ala., 1972; attended Northwest Alabama Junior College, Phil Campbell, Ala., 1972-1974; B.S., University of Alabama, Tuscaloosa, Ala., 1977; cost engineer; president and CEO, public policy research institute; nonprofit executive; elected as a Republican to the One Hundred Fourteenth Congress and to the three succeeding Congresses (January 3, 2015-present)."
B000944,Sherrod,Brown,1952,Democrat,OH,"A Senator and a Representative from Ohio; born in Mansfield, Richland County, Ohio, November 9, 1952; B.A., Yale University, New Haven, Conn., 1974; M.A., Ohio State University, Ohio, 1981; member of the faculty, Ohio State University, Mansfield, Ohio, 1979-1981; member of the Ohio State house of representatives, 1975-1982; Ohio secretary of state, 1983-1991; elected as a Democrat to the One Hundred Third and to the six succeeding Congresses (January 3, 1993-January 3, 2007); not a candidate for reelection to the House of Representatives but was elected as a Democrat to the United States Senate in 2006; reelected in 2012, and again in 2018 for the term ending January 3, 2025; chair, Committee on Banking, Housing and Urban Affairs (One Hundred Seventeenth Congress)."
C001096,Kevin,Cramer,1961,Republican,ND,"A Senator and a Representative from North Dakota; born in Rolla, Rolette County, N.Dak., January 21, 1961; graduated from Kindred High School, Kindred, N.Dak., 1979; B.A., Concordia College, Moorhead, Minn., 1983; M.A., University of Mary, Bismarck, N.Dak., 2003; chairman, North Dakota Republican Party, 1991-1993; North Dakota state tourism director, 1993-1997; unsuccessful candidate for the United States House of Representatives in 1996; North Dakota state economic development and finance director, 1997-2000; unsuccessful candidate for the United States House of Representatives in 1998; North Dakota public service commissioner, 2003-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2018 for the term ending January 3, 2025."
S001200,Darren,Soto,1978,Democrat,FL,"A Representative from Florida; born in Ringwood, Passaic County, N.J., February 25, 1978; B.A., Rutgers College, New Brunswick , N.J., 2000; J.D., George Washington University, Washington, D.C., 2004; lawyer, private practice; financial analyst; member of the Florida state house of representatives, 2007-2012; member of the Florida state senate, 2012-2016; deputy minority whip, 2012-2014; elected as a Democrat to the One Hundred Fifteenth and to the two succeeding Congresses (January 3, 2017-present)."
B001251,George,Butterfield,1947-04-27,Democrat,NC,"a Representative from North Carolina; born in Wilson, Wilson County, N.C., April 27, 1947; graduated from Charles H. Darden High School, Wilson, N.C., 1965; B.A., North Carolina Central University, Durham, N.C., 1971; J.D., North Carolina Central University School of Law, 1974; United States Army, 1968-1970; lawyer, private practice; North Carolina resident superior court judge, 1989-2001; North Carolina special superior court judge, 2002-2004; justice of the North Carolina state supreme court, 2001-2002; elected as a Democrat to the One Hundred Eighth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Frank Ballance, and reelected to the nine succeeding Congresses (July 20, 2004-present)."
P000449,Robert,Portman,1955,Republican,OH,"A Senator and a Representative from Ohio; born in Cincinnati, Hamilton County, Ohio, December 19, 1955; graduated from the Cincinnati Country Day School, Cincinnati, Ohio; graduated Dartmouth College, Hanover, N.H., B.A., 1979; graduated University of Michigan School of Law, Ann Arbor, Mich., J.D., 1984; associate counsel to President George H. W. Bush 1989; deputy assistant and director, Office of Legislative Affairs, White House Office 1989-1991; elected as a Republican to the One Hundred Third Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Willis D. Gradison, Jr.; reelected to the six succeeding Congresses until his resignation on April 29, 2005 (May 4, 1993-April 29, 2005); U.S. Trade Representative, in the cabinet of President of George W. Bush 2005-2006; Director, Office of Management and Budget, in the cabinet of President George W. Bush 2006-2007; elected as a Republican to the United States Senate in 2010; reelected in 2016 for the term ending January 3, 2023."
R000584,James,Risch,1943,Republican,ID,"A Senator from Idaho; born in Milwaukee, Wis., May 3, 1943; B.A., attended the University of Wisconsin, Milwaukee, 1961-1963; B.S. in Forestry, University of Idaho, 1965; J.D., University of Idaho College of Law, 1968; Ada County, Idaho, prosecuting attorney, 1970-1974; Idaho State senator, 1974-1989 and 1995-2003, serving as majority leader (1976-1982), and as president pro tempore (1982-1989); lieutenant governor of Idaho, 2003-2006 and 2007-2009; governor of Idaho, 2006; elected as a Republican to the United States Senate in 2008; reelected in 2014, and again in 2020 for the term ending January 3, 2027; chair, Committee on Small Business and Entrepreneurship (One Hundred Fifteenth Congress), Committee on Foreign Relations (One Hundred Sixteenth Congress)."
C001110,Jose,Correa,1958-01-24,Democrat,CA,"a Representative from California; born in Los Angeles, Los Angeles County, Calif., January 24, 1958; B.A., California State University, Fullerton, Calif., 1980; J.D.,University of California, Los Angeles, Calif., 1985; M.B.A., University of California, Los Angeles, Calif., 1985; investment banker; real estate broker; unsuccessful candidate for nomination to the California state assembly in 1996; member of the California state assembly, 1998-2004; member of the Orange County, Calif., board of supervisors, 2005-2006; member of the California state senate, 2006-2014; unsuccessful candidate for election to the Orange County, Calif., board of supervisors in 2015; member of the California high speed rail authority, 2015-2016; elected as a Democrat to the One Hundred Fifteenth and to the two succeeding Congresses (January 3, 2017-present)."
R000615,Willard,Romney,1947,Republican,UT,"A Senator from Utah; born in Detroit, Mich., March 12, 1947; B.A., English, Brigham Young University, 1971; J.D., Harvard Law School, 1975; M.B.A., Harvard Business School, 1975; investment company founder and chief executive officer; consulting firm chief executive officer; president and chief executive officer of the Salt Lake Organizing Committee for the Olympic Winter Games of 2002; governor of Massachusetts 2003-2007; was an unsuccessful candidate for the Republican presidential nomination in 2008; was an unsuccessful Republican nominee for President of the United States in 2012; elected as a Republican to the United States Senate in 2018 for the term ending January 3, 2025."
S000344,Brad,Sherman,1954-10-24,Democrat,CA,"a Representative from California; born in Los Angeles, Los Angeles County, Calif., October 24, 1954; graduated from Corona del Mar High School, Newport, Calif., 1971; B.A., University of California, Los Angeles, Calif., 1974; J.D., Harvard University, Cambridge, Mass., 1979; lawyer, private practice; certified public accountant; member of the Calif. state board of equalization, 1990-1995; chair, 1991-1995; elected as a Democrat to the One Hundred Fifth and to the twelve succeeding Congresses (January 3, 1997-present)."
T000461,Patrick,Toomey,1961,Republican,PA,"A Senator and a Representative from Pennsylvania; born in Providence, Providence County, R.I., November 17, 1961; graduated from LaSalle Academy, Providence, R.I.; graduated Harvard University, Cambridge, Mass., B.A., 1984; elected to Allentown, Pa., Government Study Commission 1994; elected as a Republican to the One Hundred Sixth and to the two succeeding Congresses (January 3, 1999-January 3, 2005); was not a candidate for reelection in 2004, but was an unsuccessful candidate for nomination to the United States Senate; elected as a Republican to the United States Senate in 2010; reelected in 2016 for the term ending January 3, 2023."
C001055,Ed,Case,1952-09-27,Democrat,HI,"A Representative from Hawai'i; born in Hilo, Territory of Hawai'i, September 27, 1952; graduated from Hawai'i Preparatory High School, Kamuela, Hawai'i, 1970; B.A., Williams College, Williamstown, Mass., 1975; J.D., University of California, San Francisco, Calif., 1981; lawyer, private practice; business executive; staff, United States Representative Spark Matsunaga of Hawai'i, 1975-1977; staff, United States Senator Spark Matsunaga of Hawai'i, 1977-1978; member of the Hawai'i state house of representatives, 1994-2002; unsuccessful candidate for nomination for Governor of Hawai'i in 2002; elected as a Democrat to the One Hundred Seventh Congress, by special election, to fill the vacancy caused by the death of United States Representative Patsy Mink (November 30, 2002-January 3, 2003); elected as a Democrat to the One Hundred Eighth Congress, by special election, to fill the vacancy caused by the death of United States Representative Patsy Mink, and reelected to the succeeding Congress (January 4, 2003-January 3, 2007); was not a candidate for reelection to the One Hundred Tenth Congress in 2006, but was an unsuccessful candidate for nomination to the United States Senate; unsuccessful candidate for special election to the One Hundred Twelfth Congress in 2010; unsuccessful candidate for nomination to the United States Senate in 2012; elected as a Democrat to the One Hundred Sixteenth and to the succeeding Congress (January 3, 2019-present)."
M001200,Aston,McEACHIN,1961-10-10,Democrat,VA,"A Representative from Virginia; born in Nuremberg, Germany, October 10, 1961; graduated from St. Christopher's School, Richmond, Va., 1979; B.S., American University, Washington, D.C., 1982, J.D., University of Virginia, Charlottesville, Va., 1986; M.Div., Samuel DeWitt Proctor School of Theology at Virginia Union University, Richmond, Va., 2008; lawyer, private practice; member of the Virginia state house of delegates, 1996-2002 and 2006-2008; member of the Virginia state senate, 2008-2016; elected as a Democrat to the One Hundred Fifteenth and to the two succeeding Congresses; served until his death on November 28, 2022 (January 3, 2017-November 28, 2022), died on November 28, 2022."
